customer_id,signup_date,age,city,country,email,total_orders,lifetime_value,churn_risk
C01347,2024-10-09,49,Anitaview,US,jennifer18@example.com,45,4610.28,medium
C01348,2025-09-28,55,North Michaelburgh,UAE,knoxeric@example.com,41,1635.21,low
C01349,2023-06-03,33,Lake Michael,US,laceyfriedman@example.com,13,1157.26,medium
C01350,2025-11-30,41,Christopherfort,India,duanesmith@example.org,25,4466.23,low
C01351,2025-02-12,46,Lake Rachelfurt,UK,gthomas@example.com,49,6121.34,high
C01352,2025-12-19,57,Lukemouth,India,tiffany55@example.com,3,435.14,medium
C01353,2024-06-11,69,South Theresaton,US,jacksondanielle@example.com,28,3236.67,medium
C01354,2025-08-23,32,Houstonstad,India,cameronelizabeth@example.org,2,408.49,medium
C01355,2025-10-26,50,Murraymouth,UK,taylorrichard@example.net,6,1065.58,low
C01356,2024-07-17,24,Garnermouth,India,vpage@example.com,18,886.75,low
C01357,2024-07-12,30,Perryton,UAE,christopherhensley@example.net,35,4161.33,medium
C01358,2026-01-19,61,Lake Adamton,India,qsharp@example.com,48,3910.73,high
C01359,2025-12-26,66,New Martha,UAE,sabrinabrooks@example.org,9,2067.77,medium
C01360,2024-11-21,36,Cortezville,India,markjennings@example.org,1,241.44,medium
C01361,2023-10-21,66,Williamtown,UAE,smithsavannah@example.net,26,863.47,high
C01362,2025-05-05,27,Lake Matthewland,US,annrodriguez@example.net,33,3017.72,high
C01363,2023-12-13,32,Guzmanburgh,UK,erocha@example.org,48,9047.57,high
C01364,2023-09-08,70,Burnettmouth,US,stacey93@example.net,49,5976.93,low
C01365,2026-02-25,45,Kathleentown,UAE,davidpotter@example.com,21,2998.29,medium
C01366,2024-04-18,19,Tonyview,India,chavezeric@example.com,29,1957.98,low
C01367,2025-01-26,18,East Jason,US,sandovaldouglas@example.net,20,4976.17,medium
C01368,2025-03-02,45,Christineport,UAE,shuerta@example.net,22,5130.6,high
C01369,2024-06-25,55,Port Jenniferborough,India,ndavis@example.org,35,6413.61,low
C01370,2023-08-04,39,Dennisbury,UK,nhurst@example.com,9,1800.51,high
C01371,2024-08-30,43,Prattshire,US,richard83@example.com,39,3320.27,medium
C01372,2024-03-22,30,Lancemouth,US,poolescott@example.net,5,296.66,high
C01373,2024-06-19,37,Pennyview,India,howelljessica@example.com,29,2212.25,high
C01374,2023-07-10,70,East Bradley,UAE,klinetodd@example.com,36,6944.7,low
C01375,2023-11-23,42,Lake Allisonland,India,fcase@example.com,12,1027.09,medium
C01376,2024-07-13,47,West Jessica,India,alexandermcclain@example.com,43,5570.05,low
C01377,2024-08-13,44,Smithton,US,jason18@example.org,11,796.4,low
C01378,2025-05-05,48,New Brian,UAE,robin75@example.com,9,437.09,low
C01379,2024-04-12,37,New Kaitlyn,US,jennifer44@example.org,9,2257.49,high
C01380,2025-03-12,54,New Shannonside,India,gsullivan@example.net,31,5847.31,high
C01381,2024-12-18,35,Port Taylor,India,shirley41@example.org,46,1472.45,low
C01382,2025-04-18,43,Lesterview,UK,mathisjessica@example.net,29,7193.24,high
C01383,2024-06-13,49,Tamaraberg,US,hensleyshirley@example.com,22,3408.41,low
C01384,2023-08-13,59,Harrisonfurt,US,maryleon@example.com,48,5934.29,high
C01385,2023-04-25,70,Michaelland,India,mitchellmarcus@example.com,20,2841.28,low
C01386,2025-06-26,47,Lake Ryan,US,kellercarlos@example.org,40,11037.0,low
C01387,2025-11-01,43,Stevenhaven,UAE,scottgeorge@example.com,45,12840.1,low
C01388,2024-11-05,58,West Jeremyhaven,UK,roberttodd@example.net,11,1196.91,low
C01389,2023-07-17,31,North Michaelstad,US,eevans@example.com,45,6347.03,high
C01390,2025-05-19,22,New Justin,India,ipacheco@example.org,8,1329.49,medium
C01391,2023-12-05,34,Emilyville,India,aaron46@example.net,27,4499.21,medium
C01392,2025-04-10,62,West Erin,UAE,whitejohn@example.org,2,464.86,medium
C01393,2024-08-15,30,Paulland,US,kscott@example.org,22,884.38,medium
C01394,2026-01-24,26,Angelahaven,India,ortegabilly@example.com,8,1687.84,medium
C01395,2024-12-10,23,Lake Andrew,UK,rowebrenda@example.org,32,6636.68,high
C01396,2024-10-16,70,South Robin,India,jamesmeyer@example.com,29,7459.43,low
C01397,2025-12-24,29,Annechester,India,bauerbrian@example.com,2,127.04,high
C01398,2024-09-13,60,North Jayburgh,India,pruittmegan@example.net,26,5535.23,low
C01399,2025-01-09,31,West Gina,UAE,janice01@example.com,29,1139.7,high
C01400,2024-01-17,62,Casetown,India,suzannekramer@example.com,35,8954.94,high
C01401,2023-07-10,60,Churchview,India,tammy61@example.org,42,5689.61,medium
C01402,2024-07-30,18,Norrisfort,India,qhahn@example.org,29,6917.97,low
C01403,2025-08-20,33,Annaton,India,laurasilva@example.org,16,874.79,medium
C01404,2023-07-02,39,Marioville,India,steven47@example.com,2,427.18,low
C01405,2023-09-20,24,Gibsonshire,UAE,isaunders@example.org,15,1129.93,low
C01406,2025-01-30,24,West Laurie,India,karengarcia@example.org,3,351.37,high
C01407,2023-07-16,52,North Roberttown,US,robertsjeffery@example.org,13,3685.62,low
C01408,2025-06-01,40,Smithtown,India,daniellelopez@example.org,15,1153.17,medium
C01409,2025-01-13,42,Lambertberg,India,anne54@example.net,42,6462.52,low
C01410,2025-03-25,59,Lake Michael,UK,morajennifer@example.org,43,5573.86,low
C01411,2024-01-14,67,North Ambershire,UK,pcoleman@example.com,14,2308.4,low
C01412,2026-01-29,54,Port Kennethberg,India,vmercer@example.com,46,4509.1,low
C01413,2026-01-14,58,Jenniferborough,UAE,dianestewart@example.com,39,5261.59,high
C01414,2024-06-27,58,Jamieport,UAE,perezjames@example.com,9,1042.66,high
C01415,2024-08-21,19,New Nathan,UK,qjones@example.com,31,8564.3,medium
C01416,2025-12-20,65,Perezton,India,kelly31@example.com,25,4148.09,high
C01417,2023-05-14,57,Jameschester,India,pjackson@example.org,1,113.39,high
C01418,2025-01-28,57,Gallagherstad,India,sjames@example.org,28,1293.02,medium
C01419,2024-02-05,27,East Tylerbury,US,bergerscott@example.net,32,2725.89,low
C01420,2025-02-09,56,Simonside,US,joyce95@example.com,16,3673.58,medium
C01421,2024-01-04,59,South Andrewfurt,India,heather43@example.net,9,1535.72,medium
C01422,2025-04-16,66,Gordonview,India,robertreyes@example.org,42,3856.97,high
C01423,2024-12-23,31,Port Richard,UK,dixonjohn@example.com,22,981.2,high
C01424,2025-10-05,62,Lake Heidi,UAE,brucemartinez@example.org,16,1440.96,medium
C01425,2024-10-09,46,Ritterton,UAE,michaelcastro@example.net,34,1075.47,medium
C01426,2025-09-23,21,New Kyle,UAE,robertmiller@example.com,5,1489.22,low
C01427,2025-08-02,55,New Angelaport,UK,macosta@example.org,9,2289.87,low
C01428,2024-12-07,45,West Rebeccahaven,UAE,jasmine08@example.net,16,2497.76,low
C01429,2023-04-29,45,North Vickiemouth,India,carrolldebra@example.net,47,9098.25,medium
C01430,2023-05-29,58,Lake Alanchester,India,njennings@example.org,19,1964.65,medium
C01431,2023-04-16,41,Perkinsport,US,lindabarnes@example.com,6,791.9,medium
C01432,2023-08-18,57,Hallview,UAE,burkeangela@example.net,29,4263.76,low
C01433,2025-03-22,,Haleyberg,US,owiley@example.net,31,4507.32,low
C01434,2025-02-27,37,Dwaynechester,UK,alejandrawillis@example.org,49,8577.13,high
C01435,2024-10-01,42,Lake Samantha,US,martinezdaniel@example.net,47,5291.2,medium
C01436,2024-05-29,48,Guzmanbury,India,lamthomas@example.net,25,2999.33,high
C01437,2025-09-22,30,Gravesland,India,timothycarter@example.net,31,1037.42,high
C01438,2025-10-24,49,Richardshire,US,cherylreese@example.com,47,13157.02,medium
C01439,2023-11-12,49,Obrienburgh,India,tammy74@example.com,48,9747.99,high
C01440,2023-06-20,20,New Nicolechester,India,parkertanner@example.net,5,669.52,high
C01441,2023-12-09,45,Elizabethshire,India,connermelanie@example.org,11,2620.67,high
C01442,2026-04-08,49,Burnsberg,UAE,randallsimmons@example.net,23,4965.52,high
C01443,2023-10-03,45,Leefurt,UAE,jacksontroy@example.com,4,386.54,medium
C01444,2025-08-14,41,Chenland,UAE,madelinehahn@example.net,3,662.31,low
C01445,2023-11-02,27,Kathrynside,India,ruizjeremy@example.com,45,8706.04,high
C01446,2024-10-10,56,East Markstad,UK,joshua66@example.org,10,2869.8,low
C01447,2023-09-04,23,New Angela,UAE,anthonycarroll@example.com,1,222.13,medium
C01448,2026-02-20,23,Williamsville,UK,jamespollard@example.net,26,7167.84,medium
C01449,2024-12-04,34,Port Christina,UAE,cwashington@example.net,11,1227.59,high
C01450,2024-04-08,55,East Dennis,India,markgreene@example.org,43,9810.97,high
C01451,2024-09-23,54,Lake Bradleymouth,India,kevindavis@example.org,6,1499.05,medium
C01452,2024-01-10,65,Juliefurt,US,ofaulkner@example.com,48,10499.16,low
C01453,2024-08-02,18,North Donaldton,India,vincent38@example.org,11,537.43,high
C01454,2025-01-04,59,New Lucasfurt,India,dzimmerman@example.net,27,6153.88,low
C01455,2023-12-04,63,Port Willie,India,nelsonlisa@example.net,12,1001.59,low
C01456,2023-10-06,46,West Matthew,UK,mmelton@example.net,33,8246.04,low
C01457,2025-11-22,29,Lauramouth,India,johnsonelizabeth@example.net,13,1300.33,medium
C01458,2024-09-28,57,Tuckershire,India,dianadrake@example.org,29,7669.27,low
C01459,2023-12-18,42,Floydtown,India,lunamichele@example.net,6,628.35,medium
C01460,2024-02-13,48,East Jesusstad,US,denise59@example.com,2,423.31,low
C01461,2024-01-22,66,West Jennifershire,India,michael44@example.net,1,209.64,low
C01462,2025-10-15,68,Campbellmouth,India,david99@example.org,7,920.01,high
C01463,2023-08-28,49,Lake Tracy,US,petersonclayton@example.org,49,11483.94,high
C01464,2026-02-14,61,South Suzannechester,India,jonestraci@example.com,28,8395.81,low
C01465,2025-02-19,42,West Stephanie,UK,reidchelsea@example.org,24,1090.93,medium
C01466,2025-09-09,18,New Andrew,US,martinmatthew@example.com,22,5831.02,medium
C01467,2025-12-23,26,New Jasonmouth,India,katherine97@example.com,47,9048.23,high
C01468,2025-02-01,66,East Julie,India,jennifer46@example.org,18,2330.57,high
C01469,2023-04-19,48,Garyfort,UK,pmonroe@example.net,44,6227.94,low
C01470,2025-03-02,70,Robinmouth,India,ftanner@example.org,1,34.49,medium
C01471,2025-10-31,65,South Michaelfurt,India,gbaker@example.net,3,639.12,low
C01472,2024-04-13,65,Wagnerburgh,UK,debra54@example.com,39,9530.4,medium
C01473,2025-04-09,48,Howellborough,UAE,jeffreyellis@example.org,28,7319.68,low
C01474,2023-06-07,56,Hamiltonview,India,eric58@example.net,47,10444.54,high
C01475,2025-08-02,63,Martinshire,UK,davidlee@example.net,37,1427.14,medium
C01476,2023-07-26,61,Sarahville,UK,williamsshelley@example.com,6,1779.3,medium
C01477,2024-09-04,25,Edwardland,US,jamesmcdowell@example.com,11,2298.05,low
C01478,2025-08-06,66,Lake Tonyside,UAE,ibennett@example.org,16,3503.61,low
C01479,2025-09-07,19,East Johnview,India,luis17@example.org,28,7863.27,medium
C01480,2026-02-10,32,Gordonport,UAE,perezlinda@example.org,25,2488.99,medium
C01481,2024-03-09,26,Zhangborough,UK,andrew71@example.net,43,8645.49,medium
C01482,2025-04-20,39,Petersonbury,India,sjohnson@example.net,6,1689.48,high
C01483,2024-02-03,42,North Michellemouth,UAE,jeffreylee@example.com,5,1153.01,high
C01484,2024-11-19,68,Erinside,UK,bbarnes@example.org,25,7272.17,medium
C01485,2023-10-31,25,Gabrielshire,India,robinlopez@example.net,15,805.11,low
C01486,2025-09-12,30,Port Ginashire,UAE,jameshenderson@example.com,22,6255.53,high
C01487,2025-01-31,38,East Richard,US,carol10@example.org,24,4458.42,low
C01488,2023-10-11,52,North Sabrina,India,rsanchez@example.org,20,5174.44,medium
C01489,2023-10-29,69,Deborahmouth,UAE,torressally@example.com,21,5925.36,low
C01490,2024-12-09,55,Gregorychester,India,isuarez@example.net,34,1998.46,low
C01491,2026-02-03,38,New Raymond,India,christy20@example.org,35,8762.6,medium
C01492,2023-05-29,47,Grossmouth,India,jeffrey88@example.com,15,2885.93,low
C01493,2023-12-27,69,North Joshua,UAE,cwilkins@example.org,48,1885.1,medium
C01494,2025-07-06,62,North Markhaven,India,yallen@example.com,20,2076.64,high
C01495,2026-03-01,31,East Melindastad,US,mikehuynh@example.com,37,4022.04,medium
C01496,2024-01-18,39,Yuton,India,bryan36@example.net,4,1014.12,low
C01497,2026-02-23,32,South Carolynside,UAE,sparkskaren@example.org,47,10746.36,low
C01498,2025-05-04,37,North Darren,UAE,lisa11@example.net,32,8842.93,low
C01499,2023-09-30,39,South Jane,US,davisbonnie@example.org,2,426.07,medium
C01500,2024-06-14,22,West Cynthia,UK,qbryan@example.com,49,11084.96,medium
